日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均.1,25日平均.1
2009/04/24,"8,832.10","8,852.83","8,694.92","8,707.99","8,783.67","8,674.86","8,100.13",--,"212,182","187,336.60","178,923.08"
2009/04/23,"8,776.94","8,860.55","8,647.80","8,847.01","8,823.59","8,644.37","8,105.10",--,"186,222","181,759.60","175,954.48"
2009/04/22,"8,777.53","8,802.90","8,683.27","8,727.30","8,805.24","8,609.38","8,107.72",--,"194,989","179,104.60","175,577.16"
2009/04/21,"8,802.09","8,802.09","8,612.76","8,711.33","8,808.37","8,578.25","8,109.48",--,"175,428","171,776.80","174,634.92"
2009/04/20,"8,899.59","8,933.80","8,813.72","8,924.75","8,834.64","8,537.97","8,109.96",--,"167,862","173,050.80","173,635.80"
2009/04/17,"8,854.33","8,953.34","8,834.63","8,907.58","8,834.58","8,483.75","8,107.49",--,"184,297","172,972.60","175,602.52"
2009/04/16,"8,848.43","9,030.00","8,720.62","8,755.26","8,845.88","8,415.37","8,103.38",--,"172,947","181,848.60","174,357.64"
2009/04/15,"8,777.68","8,800.52","8,681.03","8,742.96","8,878.04","8,360.21","8,100.21",--,"158,350","185,658.80","173,672.48"
2009/04/14,"8,955.90","8,961.73","8,749.92","8,842.68","8,848.45","8,292.69","8,099.95",--,"181,798","187,570.20","172,656.60"
2009/04/13,"8,930.35","9,024.45","8,888.10","8,924.43","8,846.49","8,222.42","8,096.56",--,"167,471","181,321.60","170,697.52"
2009/04/10,"9,041.23","9,068.80","8,856.69","8,964.11","8,833.19","8,152.37","8,093.13",--,"228,677","182,532.00","170,379.36"
2009/04/09,"8,665.16","8,920.86","8,664.26","8,916.06","8,790.33","8,091.15","8,088.44",--,"191,998","180,288.20","168,647.92"
2009/04/08,"8,746.73","8,765.64","8,556.75","8,595.01","8,751.08","8,026.14","8,083.80",--,"167,907","184,476.40","167,362.24"
2009/04/07,"8,838.66","8,884.45","8,778.92","8,832.85","8,702.46","7,971.53","8,084.73",--,"150,555","182,295.80","166,512.20"
2009/04/06,"8,856.84","8,992.06","8,812.36","8,857.93","8,557.79","7,909.42","8,076.77",--,"173,523","187,938.40","165,507.64"
2009/04/03,"8,814.10","8,884.63","8,697.17","8,749.84","8,433.42","7,857.84","8,074.94",--,"217,458","186,073.40","164,194.64"
2009/04/02,"8,453.73","8,741.67","8,449.87","8,719.78","8,408.85","7,806.17","8,073.75",--,"212,939","174,161.00","161,221.36"
2009/04/01,"8,173.36","8,351.91","8,084.62","8,351.91","8,392.16","7,755.82","8,069.43",--,"157,004","158,614.80","159,316.76"
2009/03/31,"8,199.43","8,383.74","8,088.45","8,109.53","8,417.78","7,712.49","8,069.12",--,"178,768","159,615.40","158,908.80"
2009/03/30,"8,621.85","8,651.06","8,236.08","8,236.08","8,493.53","7,683.15","8,066.56",--,"164,198","162,863.40","158,329.20"
2009/03/27,"8,711.72","8,843.18","8,626.97","8,626.97","8,489.42","7,650.37","8,062.40",--,"157,896","165,700.80","157,391.56"
2009/03/26,"8,430.22","8,640.28","8,383.99","8,636.33","8,353.22","7,607.59","8,054.10",--,"135,208","161,715.00","156,604.64"
2009/03/25,"8,499.69","8,553.01","8,392.56","8,479.99","8,220.39","7,563.52","8,043.80",--,"162,007","170,031.20","157,170.36"
2009/03/24,"8,334.68","8,504.41","8,297.27","8,488.30","8,114.21","7,530.14","8,042.69",--,"195,008","171,916.40","155,522.88"
2009/03/23,"7,943.14","8,229.13","7,922.55","8,215.53","7,957.38","7,500.61","8,043.01",--,"178,385","163,004.80","152,145.08"
2009/03/19,"8,017.93","8,034.09","7,902.49","7,945.96","7,828.13","7,483.17","8,045.12",--,"137,967","170,733.80","150,995.72"
2009/03/18,"8,006.86","8,054.35","7,895.28","7,972.17","7,678.59","7,473.54","8,048.68",--,"176,789","173,775.40","151,314.00"
2009/03/17,"7,767.34","7,967.03","7,723.94","7,949.13","7,559.38","7,472.50","8,053.37",--,"171,433","169,581.20","149,785.92"
2009/03/16,"7,630.20","7,754.75","7,630.20","7,704.15","7,380.55","7,473.29","8,052.86",--,"150,450","161,885.20","148,546.88"
2009/03/13,"7,301.12","7,571.45","7,300.87","7,569.28","7,256.93","7,488.19","8,052.85",--,"217,030","158,359.40","148,419.80"
2009/03/12,"7,320.45","7,345.02","7,198.25","7,198.25","7,177.69","7,503.40","8,062.23",--,"153,175","146,856.80","146,516.64"
2009/03/11,"7,165.39","7,393.81","7,161.85","7,376.12","7,224.74","7,537.03","8,077.30",--,"155,818","153,300.00","146,662.92"
2009/03/10,"7,059.77","7,100.77","7,021.28","7,054.98","7,207.71","7,555.01","8,092.59",--,"132,953","154,107.60","147,692.08"
2009/03/09,"7,191.13","7,241.02","7,028.49","7,086.03","7,242.66","7,587.77","8,111.35",--,"132,821","156,848.20","148,762.88"
2009/03/06,"7,328.29","7,328.29","7,167.07","7,173.10","7,281.48","7,624.09","8,126.72",--,"159,517","155,372.20","149,368.36"
2009/03/05,"7,336.02","7,532.87","7,336.02","7,433.49","7,360.54","7,667.21","8,147.02",--,"185,391","151,608.40","149,399.36"
2009/03/04,"7,146.71","7,320.65","7,104.63","7,290.96","7,365.43","7,694.13","8,165.36",--,"159,856","143,155.40","147,585.32"
2009/03/03,"7,177.79","7,288.14","7,088.47","7,229.72","7,399.48","7,724.93","8,189.24",--,"146,656","144,249.00","147,290.76"
2009/03/02,"7,454.28","7,454.28","7,234.96","7,280.15","7,407.25","7,743.03","8,207.28",--,"125,441","144,278.80","146,026.32"
2009/02/27,"7,463.42","7,589.77","7,414.40","7,568.42","7,426.45","7,761.63","8,228.87",--,"140,698","152,046.20","145,800.32"
2009/02/26,"7,470.60","7,599.81","7,433.06","7,457.93","7,396.05","7,780.96","8,254.90",--,"143,126","152,058.00","145,876.08"
2009/02/25,"7,368.44","7,471.03","7,330.44","7,461.22","7,415.99","7,798.71","8,276.99",--,"165,324","151,077.40","146,034.28"
2009/02/24,"7,266.68","7,270.90","7,155.16","7,268.56","7,430.63","7,822.90","8,291.87",--,"146,805","147,882.80","144,539.28"
2009/02/23,"7,314.30","7,417.18","7,209.43","7,376.16","7,506.02","7,862.43","8,315.35",--,"164,278","142,685.80","142,772.84"
2009/02/20,"7,544.07","7,554.70","7,382.33","7,416.38","7,580.83","7,896.59","8,326.50",--,"140,757","131,942.80","141,825.64"
2009/02/19,"7,604.22","7,642.69","7,537.56","7,557.65","7,653.43","7,920.86","8,329.24",--,"138,223","133,721.60","142,529.16"
2009/02/18,"7,539.96","7,565.79","7,479.18","7,534.44","7,682.97","7,956.10","8,323.97",--,"149,351","135,261.80","142,309.28"
2009/02/17,"7,690.13","7,710.43","7,615.94","7,645.51","7,765.27","7,991.27","8,325.50",--,"120,820","133,109.00","141,761.04"
2009/02/16,"7,732.68","7,804.24","7,694.73","7,750.17","7,829.98","8,038.93","8,336.37",--,"110,563","137,036.40","142,408.04"
2009/02/13,"7,789.35","7,887.74","7,730.27","7,779.40","7,895.27","8,083.98","8,348.70",--,"149,651","144,378.40","143,982.84"
2009/02/12,"7,842.53","7,862.52","7,685.68","7,705.36","7,929.32","8,142.37","8,369.06",--,"145,924","148,338.40","146,221.80"
2009/02/10,"8,066.94","8,124.79","7,917.27","7,945.94","7,996.03","8,197.39","8,386.40",--,"138,587","150,520.00","146,578.12"
2009/02/09,"8,178.07","8,257.71","7,969.03","7,969.03","7,971.95","8,241.28","8,396.37",--,"140,457","159,112.00","144,430.84"
2009/02/06,"8,054.27","8,169.04","8,033.24","8,076.62","7,952.94","8,276.90","8,402.89",--,"147,273","162,965.20","141,244.92"
2009/02/05,"7,985.53","8,093.96","7,901.04","7,949.65","7,936.42","8,303.72","8,422.50",--,"169,451","163,102.20","138,681.48"
2009/02/04,"7,897.24","8,084.97","7,863.65","8,038.94","7,996.74","8,335.31","8,442.48",--,"156,832","161,270.40","134,935.48"
2009/02/03,"7,862.95","8,084.41","7,800.80","7,825.51","8,010.21","8,357.74","8,445.64",--,"181,547","157,912.00","131,110.16"
2009/02/02,"7,908.51","7,955.75","7,795.27","7,873.98","8,057.32","8,385.40","8,463.40",--,"159,723","152,101.00","127,879.80"
2009/01/30,"8,142.88","8,142.88","7,922.39","7,994.05","8,018.95","8,419.39","8,481.13",--,"147,958","143,165.40","125,882.16"
2009/01/29,"8,201.16","8,305.38","8,138.99","8,251.24","7,969.19","8,443.17","8,509.95",--,"160,292","137,532.00","125,483.00"
2009/01/28,"8,052.25","8,171.63","7,936.59","8,106.29","7,929.29","8,459.81","8,539.58",--,"140,040","133,992.00","124,625.40"
2009/01/27,"7,782.90","8,115.15","7,782.07","8,061.07","7,888.36","8,480.06","8,577.33",--,"152,492","135,400.20","124,957.92"
2009/01/26,"7,714.26","7,807.16","7,671.04","7,682.14","7,889.31","8,500.34","8,618.58",--,"115,045","130,491.60","124,143.72"
2009/01/23,"7,965.41","7,965.41","7,745.25","7,745.25","8,004.25","8,539.64","8,667.73",--,"119,791","128,011.40","124,713.52"
2009/01/22,"7,988.30","8,051.74","7,809.89","8,051.74","8,101.23","8,559.26","8,714.59",--,"142,592","132,172.80","127,342.48"
2009/01/21,"7,949.96","8,009.22","7,829.30","7,901.64","8,095.54","8,586.02","8,763.82",--,"147,081","135,323.40","128,124.08"
2009/01/20,"8,187.14","8,190.42","7,962.46","8,065.79","8,202.91","8,616.36","8,817.04",--,"127,949","132,452.40","128,468.80"
2009/01/19,"8,318.26","8,351.68","8,221.84","8,256.85","8,272.53","8,629.56","8,869.58",--,"102,644","133,991.60","129,380.88"
2009/01/16,"8,125.20","8,283.91","8,067.47","8,230.15","8,388.52","8,632.45","8,921.02",--,"140,598","140,861.80","130,831.20"
2009/01/15,"8,309.38","8,309.38","7,997.73","8,023.31","8,517.77","8,619.95","8,972.50",--,"158,345","142,728.80","130,781.64"
2009/01/14,"8,425.75","8,516.07","8,359.16","8,438.45","8,760.96","8,615.98","9,024.46",--,"132,726","152,184.80","130,365.20"
2009/01/13,"8,732.63","8,732.93","8,405.50","8,413.91","8,889.44","8,598.61","9,065.14",--,"135,645","156,606.00","129,903.96"
2009/01/09,"8,932.71","8,956.85","8,773.20","8,836.80","9,015.28","8,576.60","9,109.62",--,"136,995","146,458.00","129,918.52"
2009/01/08,"9,143.21","9,148.83","8,876.42","8,876.42","9,019.83","8,559.02","9,146.59",--,"149,933","131,220.80","128,715.64"
2009/01/07,"9,133.80","9,325.35","9,106.05","9,239.24","8,993.98","8,544.45","9,191.10",--,"205,625","117,871.60","128,531.20"
2009/01/06,"9,130.01","9,171.03","9,029.94","9,080.84","8,894.04","8,509.82","9,229.28",--,"154,832","91,906.80","124,970.52"
2009/01/05,"8,991.21","9,127.38","8,987.36","9,043.12","8,797.77","8,475.11","9,272.82",--,"84,905","73,180.20","123,532.20"
2008/12/30,"8,716.28","8,859.56","8,702.95","8,859.56","8,692.57","8,446.34","9,317.59",--,"60,809","76,356.80","126,337.56"
2008/12/29,"8,726.31","8,763.67","8,638.60","8,747.17","8,665.41","8,408.39","9,367.79",--,"83,187","86,151.40","131,314.96"
2008/12/26,"8,642.14","8,740.76","8,611.36","8,739.52","8,633.68","8,366.63","9,413.99",--,"75,801","97,109.80","134,160.16"
2008/12/25,"8,531.51","8,599.50","8,531.16","8,599.50","8,619.22","8,347.98","9,464.90",--,"61,199","109,720.00","136,883.68"
2008/12/24,"8,630.25","8,631.83","8,476.69","8,517.10","8,621.83","8,337.13","9,519.43",--,"100,788","127,150.80","140,204.80"
2008/12/22,"8,602.50","8,751.18","8,593.76","8,723.78","8,632.01","8,337.35","9,574.00",--,"109,782","133,420.60","142,013.44"
2008/12/19,"8,640.22","8,743.22","8,570.56","8,588.52","8,620.19","8,326.90","9,628.80",--,"137,979","137,322.20","143,844.88"
2008/12/18,"8,565.16","8,728.36","8,534.84","8,667.23","8,549.66","8,312.90","9,688.60",--,"138,852","146,829.40","144,991.48"
2008/12/17,"8,658.22","8,741.24","8,425.66","8,612.52","8,560.32","8,314.03","9,743.28",--,"148,353","151,485.40","145,585.52"
2008/12/16,"8,608.40","8,634.26","8,471.24","8,568.02","8,569.86","8,321.90","9,798.48",--,"132,137","152,954.60","145,802.28"
2008/12/15,"8,349.85","8,700.17","8,349.85","8,664.66","8,535.43","8,342.44","9,854.62",--,"129,290","156,677.40","146,731.28"
2008/12/12,"8,599.12","8,610.73","8,087.99","8,235.87","8,468.31","8,339.17","9,910.81",--,"185,515","158,599.80","149,813.64"
2008/12/11,"8,642.26","8,720.55","8,519.11","8,720.55","8,404.64","8,365.70","9,969.88",--,"162,132","149,368.60","149,431.48"
2008/12/10,"8,376.00","8,704.92","8,376.00","8,660.24","8,245.38","8,397.73","10,023.64",--,"155,699","146,529.00","151,291.60"
2008/12/09,"8,362.37","8,499.60","8,314.85","8,395.87","8,114.15","8,415.91","10,079.52",--,"150,751","139,628.20","151,657.16"
2008/12/08,"7,970.69","8,358.27","7,959.01","8,329.05","8,007.71","8,423.15","10,139.11",--,"138,902","136,679.80","153,867.84"
2008/12/05,"7,975.05","8,024.33","7,908.65","7,917.51","8,021.35","8,451.18","10,203.60",--,"139,359","130,284.00","157,134.60"
2008/12/04,"8,030.20","8,107.69","7,849.84","7,924.24","8,140.30","8,462.95","10,271.62",--,"147,934","131,476.60","160,474.44"
2008/12/03,"7,965.31","8,056.38","7,889.82","8,004.10","8,230.13","8,450.86","10,338.72",--,"121,195","125,211.40","164,185.20"
2008/12/02,"8,266.32","8,266.32","7,863.69","7,863.69","8,271.95","8,417.21","10,405.64",--,"136,009","124,747.20","168,834.80"
2008/12/01,"8,464.36","8,464.36","8,307.28","8,397.22","8,364.00","8,408.63","10,478.17",--,"106,923","128,553.20","171,182.36"
2008/11/28,"8,400.05","8,518.13","8,336.57","8,512.27","8,266.72","8,411.18","10,545.29",--,"145,322","144,217.40","175,577.88"
2008/11/27,"8,311.24","8,458.68","8,300.49","8,373.39","8,104.87","8,417.68","10,607.37",--,"116,608","146,016.40","176,185.68"
2008/11/26,"8,229.72","8,317.83","8,149.56","8,213.22","8,084.84","8,454.99","10,670.73",--,"118,874","151,472.60","177,712.92"
2008/11/25,"8,026.06","8,356.83","8,025.69","8,323.93","8,107.87","8,486.69","10,737.95",--,"155,039","156,543.20","179,583.52"
2008/11/21,"7,600.35","7,994.68","7,406.18","7,910.79","8,147.60","8,501.48","10,799.16",--,"185,244","154,736.20","180,240.84"
2008/11/20,"8,149.77","8,149.79","7,703.04","7,703.04","8,257.92","8,523.39","10,866.12",--,"154,317","148,801.00","180,279.00"
2008/11/19,"8,309.35","8,370.09","8,115.71","8,273.22","8,365.04","8,597.17","10,938.01",--,"143,889","151,266.40","181,505.52"
2008/11/18,"8,415.60","8,440.41","8,302.24","8,328.41","8,449.50","8,644.14","11,006.06",--,"144,227","153,229.20","182,523.48"
2008/11/17,"8,366.88","8,767.98","8,218.82","8,522.58","8,545.68","8,642.06","11,073.25",--,"146,004","155,138.20","186,644.80"
2008/11/14,"8,378.13","8,689.85","8,378.13","8,462.39","8,657.45","8,667.46","11,135.08",--,"155,568","157,009.80","189,344.08"
2008/11/13,"8,564.47","8,564.47","8,148.30","8,238.64","8,681.57","8,697.09","11,200.29",--,"166,644","167,166.00","191,341.12"
2008/11/12,"8,694.91","8,782.48","8,574.20","8,695.51","8,813.67","8,773.78","11,268.24",--,"153,703","169,029.40","193,106.32"
2008/11/11,"8,965.29","9,056.31","8,704.56","8,809.30","8,978.82","8,844.89","11,333.68",--,"153,772","180,015.80","194,357.84"
2008/11/10,"8,711.99","9,106.29","8,711.99","9,081.43","9,039.88","8,930.04","11,393.73",--,"155,362","182,229.00","195,181.44"
2008/11/07,"8,774.49","8,868.10","8,266.09","8,583.00","8,938.99","9,012.97","11,448.44",--,"206,349","192,360.20","195,223.84"
2008/11/06,"9,373.65","9,380.30","8,806.71","8,899.14","9,028.34","9,124.38","11,504.72",--,"175,961","195,204.60","192,665.60"
2008/11/05,"9,224.05","9,521.24","9,216.30","9,521.24","8,890.89","9,218.81","11,557.90",--,"208,635","204,583.40","192,228.00"
2008/11/04,"8,702.77","9,142.29","8,699.77","9,114.60","8,511.03","9,307.71","11,601.10",--,"164,838","210,997.00","188,781.92"
2008/10/31,"8,958.22","9,012.31","8,576.98","8,576.98","8,120.69","9,418.85","11,649.63",--,"206,018","225,516.40","187,446.00"
2008/10/30,"8,269.71","9,030.85","8,269.71","9,029.76","7,935.11","9,556.03","11,708.74",--,"220,571","223,252.40","183,745.48"
2008/10/29,"7,741.52","8,211.90","7,741.52","8,211.90","7,821.35","9,679.44","11,762.20",--,"222,855","222,500.40","181,028.36"
2008/10/28,"7,143.34","7,626.42","6,994.90","7,621.92","7,913.91","9,834.59","11,826.94",--,"240,703","210,032.80","178,133.20"
2008/10/27,"7,568.36","7,878.97","7,141.27","7,162.90","8,250.78","10,006.55","11,899.34",--,"237,435","192,850.00","175,892.88"
2008/10/24,"8,391.04","8,391.04","7,647.07","7,649.08","8,619.31","10,179.60","11,977.61",--,"194,698","178,490.80","172,915.72"
2008/10/23,"8,547.79","8,547.79","8,016.61","8,460.98","8,828.26","10,343.63","12,053.76",--,"216,811","173,845.60","171,451.44"
2008/10/22,"9,198.14","9,198.14","8,674.69","8,674.69","8,827.76","10,469.58","12,117.45",--,"160,517","167,723.00","170,137.24"
2008/10/21,"9,139.26","9,358.51","9,135.41","9,306.25","9,002.31","10,611.19","12,178.66",--,"154,789","172,615.60","171,502.08"
2008/10/20,"8,775.24","9,038.45","8,687.70","9,005.59","9,030.58","10,723.04","12,231.73",--,"165,639","175,525.40","170,573.08"
2008/10/17,"8,579.57","8,763.71","8,539.51","8,693.82","8,884.74","10,856.68","12,291.16",--,"171,472","191,849.60","170,154.24"
2008/10/16,"9,400.85","9,400.85","8,458.45","8,458.45","8,977.48","11,004.95","12,355.00",--,"186,198","200,252.40","168,079.08"
2008/10/15,"9,390.50","9,601.30","9,269.49","9,547.47","9,126.45","11,171.59","12,422.81",--,"184,980","204,111.60","166,033.72"
2008/10/14,"8,407.94","9,455.62","8,407.94","9,447.57","9,248.14","11,278.18","12,479.81",--,"169,338","209,270.40","164,861.52"
2008/10/10,"9,016.34","9,016.34","8,115.41","8,276.43","9,453.24","11,402.58","12,538.24",--,"247,260","212,401.00","163,895.36"
2008/10/09,"9,168.16","9,443.45","9,100.93","9,157.49","9,985.58","11,579.11","12,612.55",--,"213,486","197,821.40","159,175.16"
2008/10/08,"10,011.64","10,011.64","9,159.81","9,203.32","10,385.04","11,717.19","12,675.21",--,"205,494","186,408.60","155,699.44"
2008/10/07,"10,328.54","10,363.14","9,916.21","10,155.90","10,818.03","11,862.42","12,738.40",--,"210,774","173,788.40","150,980.64"
2008/10/06,"10,817.27","10,839.50","10,374.38","10,473.09","11,038.82","11,979.10","12,791.39",--,"184,991","164,637.80","147,378.96"
2008/10/03,"11,052.10","11,099.73","10,938.14","10,938.14","11,292.92","12,070.91","12,844.45",--,"174,362","152,136.20","143,566.60"
2008/10/02,"11,423.13","11,452.39","11,143.79","11,154.76","11,483.93","12,143.50","12,889.92",--,"156,422","143,551.80","140,069.84"
2008/10/01,"11,396.61","11,456.64","11,314.28","11,368.26","11,654.28","12,208.46","12,932.58",--,"142,393","134,968.40","137,295.04"
2008/09/30,"11,565.70","11,565.70","11,160.83","11,259.86","11,803.63","12,268.88","12,967.32",--,"165,021","137,018.40","135,064.52"
2008/09/29,"11,883.25","12,062.67","11,721.05","11,743.61","11,969.78","12,325.12","13,002.37",--,"122,483","134,109.40","131,979.28"
2008/09/26,"12,026.34","12,082.64","11,788.73","11,893.16","12,005.23","12,365.47","13,034.90",--,"131,440","146,551.80","131,287.96"
2008/09/25,"11,925.71","12,025.41","11,835.28","12,006.53","11,924.46","12,403.81","13,063.28",--,"113,505","152,865.00","130,445.04"
2008/09/24,"12,031.98","12,115.03","11,904.60","12,115.03","11,873.11","12,438.15","13,092.27",--,"152,643","161,782.20","130,034.92"
2008/09/22,"12,037.89","12,263.95","12,037.89","12,090.59","11,772.05","12,480.17","13,123.93",--,"150,476","168,044.80","128,492.88"
2008/09/19,"11,631.60","11,920.86","11,615.20","11,920.86","11,796.88","12,517.32","13,153.94",--,"184,695","176,877.20","126,262.36"
2008/09/18,"11,576.94","11,577.88","11,301.46","11,489.30","11,833.21","12,558.76","13,187.47",--,"163,006","166,251.00","123,530.92"
2008/09/17,"11,737.62","11,880.03","11,708.70","11,749.79","12,004.68","12,620.11","13,223.73",--,"158,091","164,683.40","122,018.16"
2008/09/16,"12,028.45","12,028.45","11,551.40","11,609.72","12,134.85","12,682.26","13,259.61",--,"183,956","156,983.80","120,704.00"
2008/09/12,"12,256.78","12,277.57","12,059.09","12,214.76","12,337.80","12,755.11","13,295.99",--,"194,638","147,205.40","117,898.28"
